,name,gender,count,eligible,vowels,rem_count
106733,Yossi,M,296,,2,0
106734,Yost,M,10,,3,0
106735,Yostin,M,232,,2,0
106736,Yostina,F,12,,1,0
106737,Yosue,M,16,,1,0
106738,Yosuel,M,7,,1,0
106739,Yosuf,M,28,,2,0
106740,Yosuke,M,28,,1,0
106741,Yosvani,M,22,,1,0
106742,Yosvany,M,5,,1,0
106743,Yotam,M,127,,2,0
106744,You,M,10,,2,0
106745,Youa,F,175,,1,0
106746,Youcef,M,73,,1,0
106747,Youel,M,5,,1,0
106748,Youki,M,5,,1,0
106749,Youlanda,F,857,,0,0
106750,Youlander,F,5,,0,0
106751,Youlonda,F,41,,0,0
106752,Younes,M,306,,1,0
106753,Youness,M,49,,1,0
106754,Young,F,532,,2,0
106755,Young,M,2233,,2,0
106756,Younger,M,7,,1,0
106757,Younique,F,81,,-1,0
106758,Younis,M,285,,1,0
106759,Younus,M,35,,1,0
106760,Youri,M,10,,1,0
106761,Yousaf,M,150,,1,0
106762,Yousef,F,5,,1,0
106763,Yousef,M,4926,,1,0
106764,Youseph,M,6,,1,0
106765,Yousif,M,1259,,1,0
106766,Yousof,M,86,,1,0
106767,Yousra,F,220,,1,0
106768,Youssef,M,2827,,1,0
106769,Youssif,M,34,,1,0
106770,Youssouf,M,196,,0,0
106771,Youssra,F,5,,1,0
106772,Youstina,F,22,,0,0
106773,Yousuf,M,1134,,1,0
106774,Yousuke,M,5,,0,0
106775,Yovan,M,111,,2,0
106776,Yovana,F,473,,1,0
106777,Yovani,F,16,,1,0
106778,Yovani,M,1859,,1,0
106779,Yovanka,F,28,,1,0
106780,Yovanna,F,308,,1,0
106781,Yovanni,M,539,,1,0
106782,Yovanny,M,374,,1,0
106783,Yovany,M,638,,1,0
106784,Yovela,F,10,,1,0
106785,Yovonda,F,33,,1,0
106786,Yovonne,F,28,,1,0
106787,Yowanda,F,23,,1,0
106788,Yoyo,F,47,,1,0
106789,Yozelin,F,26,,1,0
106790,Yrania,F,5,,1,0
106791,Yridiana,F,5,,0,0
106792,Ysa,F,27,,3,0
106793,Ysabel,F,1381,,2,0
106794,Ysabel,M,225,,2,0
106795,Ysabela,F,124,,1,0
106796,Ysabell,F,14,,2,0
106797,Ysabella,F,1647,,1,0
106798,Ysabelle,F,438,,1,0
106799,Ysamar,F,42,,2,0
106800,Ysatis,F,24,,2,0
106801,Ysaura,F,5,,1,0
106802,Ysela,F,150,,2,0
106803,Ysenia,F,378,,1,0
106804,Ysidora,F,6,,1,0
106805,Ysidoro,M,35,,1,0
106806,Ysidra,F,97,,2,0
106807,Ysidro,M,1401,,2,0
106808,Ysmael,M,174,,2,0
106809,Ysobel,F,6,,2,0
106810,Ysrael,M,33,,2,0
106811,Ytzel,F,203,,3,0
106812,Yu,F,374,,3,0
106813,Yu,M,387,,3,0
106814,Yuan,F,21,,2,0
106815,Yuan,M,111,,2,0
106816,Yuba,F,5,,2,0
106817,Yubal,M,7,,2,0
106818,Yubia,F,34,,1,0
106819,Yubin,F,10,,2,0
106820,Yubin,M,5,,2,0
106821,Yuchen,F,18,,2,0
106822,Yuchen,M,64,,2,0
106823,Yucheng,M,5,,2,0
106824,Yuda,M,21,,2,0
106825,Yudani,F,10,,1,0
106826,Yudany,F,28,,1,0
106827,Yudelca,F,6,,1,0
106828,Yudelka,F,29,,1,0
106829,Yudi,F,26,,2,0
106830,Yudiel,M,6,,1,0
106831,Yudit,F,62,,2,0
106832,Yudith,F,432,,2,0
106833,Yue,F,66,,2,0
106834,Yue,M,81,,2,0
106835,Yuen,F,5,,2,0
106836,Yuepeng,M,5,,1,0
106837,Yuepheng,M,64,,1,0
106838,Yuette,F,113,,1,0
106839,Yufei,F,11,,1,0
106840,Yug,M,371,,3,0
106841,Yuga,M,5,,2,0
106842,Yugan,M,56,,2,0
106843,Yugo,M,40,,2,0
106844,Yuhan,F,29,,2,0
106845,Yuhan,M,6,,2,0
106846,Yuhanna,M,5,,1,0
106847,Yuhao,M,6,,1,0
106848,Yuheng,M,14,,2,0
106849,Yui,F,435,,2,0
106850,Yuika,F,13,,1,0
106851,Yuina,F,5,,1,0
106852,Yuisa,F,11,,1,0
106853,Yuito,M,10,,1,0
106854,Yuji,M,233,,2,0
106855,Yujin,F,35,,2,0
106856,Yujin,M,15,,2,0
106857,Yujun,M,5,,2,0
106858,Yuka,F,376,,2,0
106859,Yukari,F,174,,1,0
106860,Yukary,F,5,,1,0
106861,Yuki,F,887,,2,0
106862,Yuki,M,488,,2,0
106863,Yukia,F,17,,1,0
106864,Yukie,F,243,,1,0
106865,Yukiko,F,476,,1,0
106866,Yukina,F,15,,1,0
106867,Yukino,F,18,,1,0
106868,Yukio,M,431,,1,0
106869,Yukiye,F,40,,0,0
106870,Yuko,F,152,,2,0
106871,Yukon,M,11,,2,0
106872,Yukta,F,42,,2,0
106873,Yuktha,F,95,,2,0
106874,Yukti,F,10,,2,0
106875,Yul,M,643,,3,0
106876,Yula,F,89,,2,0
106877,Yulanda,F,1088,,1,0
106878,Yulander,F,10,,1,0
106879,Yulani,F,16,,1,0
106880,Yule,M,5,,2,0
106881,Yuleidi,F,36,,0,0
106882,Yuleidy,F,75,,0,0
106883,Yuleiky,F,5,,0,0
106884,Yuleimi,F,23,,0,0
106885,Yuleimy,F,95,,0,0
106886,Yuleisi,F,5,,0,0
106887,Yuleisy,F,26,,0,0
106888,Yulema,F,11,,1,0
106889,Yulemi,F,5,,1,0
106890,Yulemni,F,11,,1,0
106891,Yulene,F,6,,1,0
106892,Yuleni,F,62,,1,0
106893,Yulenny,F,5,,1,0
106894,Yulexi,F,6,,1,0
106895,Yuleydi,F,10,,0,0
106896,Yuleymi,F,5,,0,0
106897,Yuleysi,F,6,,0,0
106898,Yuli,F,282,,2,0
106899,Yulia,F,452,,1,0
106900,Yulian,M,361,,1,0
106901,Yuliana,F,5678,,0,0
106902,Yuliani,F,6,,0,0
106903,Yulianna,F,1168,,0,0
106904,Yulie,F,43,,1,0
106905,Yulien,M,7,,1,0
106906,Yuliet,F,145,,1,0
106907,Yulieth,F,111,,1,0
106908,Yuliett,F,20,,1,0
106909,Yuliette,F,10,,0,0
106910,Yulinda,F,28,,1,0
106911,Yulisa,F,1892,,1,0
106912,Yulissa,F,3699,,1,0
106913,Yulitza,F,169,,1,0
106914,Yulitzy,F,5,,1,0
106915,Yuliya,F,62,,0,0
106916,Yuliza,F,552,,1,0
106917,Yulizza,F,8,,1,0
106918,Yulliana,F,5,,0,0
106919,Yulma,F,26,,2,0
106920,Yulonda,F,962,,1,0
106921,Yulunda,F,11,,1,0
106922,Yuly,F,27,,2,0
106923,Yuma,F,81,,2,0
106924,Yuma,M,286,,2,0
106925,Yumaira,F,5,,0,0
106926,Yumalai,F,35,,0,0
106927,Yumalay,F,80,,0,0
106928,Yumara,F,5,,1,0
106929,Yume,F,19,,2,0
106930,Yumeka,F,46,,1,0
106931,Yumi,F,725,,2,0
106932,Yumika,F,20,,1,0
106933,Yumiko,F,231,,1,0
106934,Yumin,M,5,,2,0
106935,Yumira,F,5,,1,0
106936,Yumna,F,309,,2,0
106937,Yun,F,78,,3,0
106938,Yun,M,26,,3,0
106939,Yuna,F,1626,,2,0
106940,Yunalesca,F,35,,0,0
106941,Yunay,M,12,,1,0
106942,Yuneicy,F,5,,0,0
106943,Yuneisy,F,21,,0,0
106944,Yunes,M,10,,2,0
106945,Yunet,F,8,,2,0
106946,Yuneth,F,6,,2,0
106947,Yung,M,11,,3,0
106948,Yuni,F,21,,2,0
106949,Yuniel,M,109,,1,0
106950,Yunier,M,5,,1,0
106951,Yunior,M,265,,1,0
106952,Yunique,F,102,,0,0
106953,Yunis,M,233,,2,0
106954,Yunnuen,F,5,,1,0
106955,Yunqi,M,8,,2,0
106956,Yunuen,F,280,,1,0
106957,Yunuen,M,11,,1,0
106958,Yunus,M,609,,2,0
106959,Yunxi,F,11,,2,0
106960,Yupheng,M,7,,2,0
106961,Yura,F,15,,2,0
106962,Yuraima,F,22,,0,0
106963,Yurani,F,197,,1,0
106964,Yuranni,F,8,,1,0
106965,Yurany,F,18,,1,0
106966,Yureimy,F,5,,0,0
106967,Yureli,F,41,,1,0
106968,Yurely,F,11,,1,0
106969,Yurem,M,807,,2,0
106970,Yuren,M,57,,2,0
106971,Yuri,F,2771,,2,0
106972,Yuri,M,1859,,2,0
106973,Yuria,F,20,,1,0
106974,Yuriah,F,52,,1,0
106975,Yuriah,M,32,,1,0
106976,Yuriana,F,494,,0,0
106977,Yurianna,F,70,,0,0
106978,Yurico,F,45,,1,0
106979,Yuridia,F,2498,,0,0
106980,Yuridiana,F,103,,-1,0
106981,Yurie,F,17,,1,0
106982,Yuriel,M,212,,1,0
106983,Yurik,M,5,,2,0
106984,Yurika,F,105,,1,0
106985,Yuriko,F,746,,1,0
106986,Yuriria,F,34,,0,0
106987,Yurisa,F,10,,1,0
106988,Yurith,F,6,,2,0
106989,Yuritza,F,309,,1,0
106990,Yuritzi,F,676,,1,0
106991,Yuritzia,F,5,,0,0
106992,Yuritzy,F,390,,1,0
106993,Yurivia,F,6,,0,0
106994,Yuriy,M,187,,1,0
106995,Yury,F,190,,2,0
106996,Yury,M,17,,2,0
106997,Yusayrah,F,5,,0,0
106998,Yusef,M,2632,,2,0
106999,Yuseff,M,11,,2,0
107000,Yusei,M,45,,1,0
107001,Yusha,M,54,,2,0
107002,Yushica,F,5,,1,0
107003,Yushin,M,5,,2,0
107004,Yusif,M,318,,2,0
107005,Yusmeri,F,5,,1,0
107006,Yusof,M,6,,2,0
107007,Yusra,F,1436,,2,0
107008,Yusrah,F,7,,2,0
107009,Yussef,M,175,,2,0
107010,Yussuf,M,158,,2,0
107011,Yustin,M,11,,2,0
107012,Yusuf,M,7469,,2,0
107013,Yusufbek,M,5,,1,0
107014,Yusuke,M,272,,1,0
107015,Yusupha,M,6,,1,0
107016,Yuta,M,362,,2,0
107017,Yutaka,M,273,,1,0
107018,Yutaro,M,44,,1,0
107019,Yuting,F,5,,2,0
107020,Yuto,M,317,,2,0
107021,Yutong,F,39,,2,0
107022,Yutzil,F,6,,2,0
107023,Yuuka,F,10,,1,0
107024,Yuuki,F,16,,1,0
107025,Yuuki,M,180,,1,0
107026,Yuuna,F,5,,1,0
107027,Yuuta,M,7,,1,0
107028,Yuv,M,13,,3,0
107029,Yuva,M,19,,2,0
107030,Yuvaan,M,403,,1,0
107031,Yuval,F,190,,2,0
107032,Yuval,M,352,,2,0
107033,Yuvan,M,602,,2,0
107034,Yuvansh,M,18,,2,0
107035,Yuvawn,F,6,,2,0
107036,Yuven,M,33,,2,0
107037,Yuvette,F,54,,1,0
107038,Yuvi,M,6,,2,0
107039,Yuvia,F,444,,1,0
107040,Yuvika,F,37,,1,0
107041,Yuvin,M,79,,2,0
107042,Yuvonda,F,5,,1,0
107043,Yuvonka,F,6,,1,0
107044,Yuvonne,F,240,,1,0
107045,Yuvraaj,M,13,,1,0
107046,Yuvraj,M,861,,2,0
107047,Yuxi,F,48,,2,0
107048,Yuxin,F,47,,2,0
107049,Yuxuan,F,16,,1,0
107050,Yuxuan,M,27,,1,0
107051,Yuya,M,83,,1,0
107052,Yuyang,M,5,,1,0
107053,Yuze,M,12,,2,0
107054,Yuzu,F,10,,2,0
107055,Yuzuha,F,5,,1,0
107056,Yuzuki,F,31,,1,0
107057,Yva,F,18,,3,0
107058,Yvain,M,5,,2,0
107059,Yvaine,F,110,,1,0
107060,Yvalondra,F,5,,1,0
107061,Yvan,F,5,,3,0
107062,Yvan,M,415,,3,0
107063,Yvana,F,78,,2,0
107064,Yvanna,F,394,,2,0
107065,Yvannah,F,5,,2,0
107066,Yvannia,F,5,,1,0
107067,Yveline,F,6,,1,0
107068,Yvelisse,F,45,,1,0
107069,Yvelle,F,5,,2,0
107070,Yvens,M,36,,3,0
107071,Yvenson,M,6,,2,0
107072,Yves,F,34,,3,0
107073,Yves,M,1090,,3,0
107074,Yveth,F,8,,3,0
107075,Yvett,F,333,,3,0
107076,Yvetta,F,480,,2,0
107077,Yvette,F,63185,,2,0
107078,Yvette,M,186,,2,0
107079,Yvianna,F,6,,1,0
107080,Yvie,F,12,,2,0
107081,Yvon,F,47,,3,0
107082,Yvon,M,229,,3,0
107083,Yvonda,F,343,,2,0
107084,Yvone,F,150,,2,0
107085,Yvonia,F,11,,1,0
107086,Yvonna,F,1151,,2,0
107087,Yvonnda,F,21,,2,0
107088,Yvonne,F,155444,,2,0
107089,Yvonne,M,619,,2,0
107090,Yvonnia,F,65,,1,0
107091,Yvonnie,F,488,,1,0
107092,Ywa,M,10,,3,0
107093,Yzabel,F,56,,2,0
107094,Yzabella,F,463,,1,0
107095,Yzabelle,F,94,,1,0
107096,Yzamar,F,6,,2,0
107097,Za,M,5,,4,0
107098,Zaafir,M,5,,2,0
107099,Zaahir,M,184,,2,0
107100,Zaair,M,7,,2,0
107101,Zaaire,M,10,,1,0
107102,Zaaki,M,5,,2,0
107103,Zaakir,M,42,,2,0
107104,Zaakira,F,13,,1,0
107105,Zaakirah,F,69,,1,0
107106,Zaakiyah,F,5,,0,0
107107,Zaaliyah,F,24,,0,0
107108,Zaara,F,582,,2,0
107109,Zaaron,M,16,,2,0
107110,Zaavan,M,26,,2,0
107111,Zabdi,F,141,,3,0
107112,Zabdi,M,33,,3,0
107113,Zabdiel,M,695,,2,0
107114,Zabdy,F,6,,3,0
107115,Zabel,F,7,,3,0
107116,Zabella,F,131,,2,0
107117,Zabelle,F,21,,2,0
107118,Zabian,M,178,,2,0
107119,Zabien,M,21,,2,0
107120,Zabria,F,62,,2,0
107121,Zabrian,M,12,,2,0
107122,Zabriel,M,56,,2,0
107123,Zabrien,M,10,,2,0
107124,Zabrina,F,1317,,2,0
107125,Zabryna,F,6,,2,0
107126,Zac,M,1275,,4,0
107127,Zacai,M,18,,2,0
107128,Zacara,F,26,,2,0
107129,Zacardi,M,11,,2,0
107130,Zacari,F,136,,2,0
107131,Zacari,M,342,,2,0
107132,Zacaria,F,121,,1,0
107133,Zacaria,M,27,,1,0
107134,Zacariah,F,5,,1,0
107135,Zacariah,M,397,,1,0
107136,Zacarias,M,881,,1,0
107137,Zacarion,M,6,,1,0
107138,Zacarius,M,27,,1,0
107139,Zacarri,M,32,,2,0
107140,Zacary,M,1131,,2,0
107141,Zaccai,M,171,,2,0
107142,Zaccari,M,25,,2,0
107143,Zaccaria,M,10,,1,0
107144,Zaccariah,M,10,,1,0
107145,Zaccary,M,234,,2,0
107146,Zacchaeus,M,1597,,1,0
107147,Zacchary,M,138,,2,0
107148,Zaccheaus,M,85,,1,0
107149,Zaccheus,M,476,,2,0
107150,Zace,M,5,,3,0
107151,Zacery,M,17,,2,0
107152,Zach,M,2373,,4,0
107153,Zachaery,M,10,,1,0
107154,Zachaeus,M,7,,1,0
107155,Zachai,M,23,,2,0
107156,Zacharay,M,27,,1,0
107157,Zacharee,F,5,,1,0
107158,Zacharee,M,97,,1,0
107159,Zacharey,M,446,,1,0
107160,Zachari,M,810,,2,0
107161,Zacharia,F,22,,1,0
107162,Zacharia,M,1630,,1,0
107163,Zachariah,F,37,,1,0
107164,Zachariah,M,27343,,1,0
107165,Zacharian,M,54,,1,0
107166,Zacharias,M,1756,,1,0
107167,Zacharie,M,1101,,1,0
107168,Zacharius,M,134,,1,0
107169,Zachariyah,M,5,,0,0
107170,Zacharry,M,22,,2,0
107171,Zachary,F,1518,,2,0
107172,Zachary,M,535320,,2,0
107173,Zacharya,M,5,,1,0
107174,Zacharyah,M,44,,1,0
107175,Zacherey,M,16,,1,0
107176,Zacheri,M,21,,2,0
107177,Zacheria,M,34,,1,0
107178,Zacheriah,M,633,,1,0
107179,Zacherie,M,77,,1,0
107180,Zachery,F,38,,2,0
107181,Zachery,M,29454,,2,0
107182,Zacheus,M,33,,2,0
107183,Zachi,M,11,,3,0
107184,Zachiary,M,5,,1,0
107185,Zachory,M,732,,2,0
107186,Zachrey,M,219,,2,0
107187,Zachriah,M,10,,2,0
107188,Zachry,M,959,,3,0
107189,Zack,M,8047,,4,0
107190,Zackaree,M,29,,1,0
107191,Zackarey,M,63,,1,0
107192,Zackari,M,208,,2,0
107193,Zackaria,M,337,,1,0
107194,Zackariah,M,1178,,1,0
107195,Zackarie,M,217,,1,0
107196,Zackariya,M,41,,0,0
107197,Zackariyah,M,6,,0,0
107198,Zackary,F,7,,2,0
107199,Zackary,M,30448,,2,0
107200,Zackeri,M,30,,2,0
107201,Zackeria,M,6,,1,0
107202,Zackeriah,M,96,,1,0
107203,Zackerie,M,71,,1,0
107204,Zackery,F,5,,2,0
107205,Zackery,M,17418,,2,0
107206,Zackhary,M,15,,2,0
107207,Zackie,M,50,,2,0
107208,Zackorie,M,5,,1,0
107209,Zackory,M,461,,2,0
107210,Zackrey,M,170,,2,0
107211,Zackry,M,374,,3,0
107212,Zacora,F,10,,2,0
107213,Zacorey,M,38,,1,0
107214,Zacori,M,10,,2,0
107215,Zacoria,F,33,,1,0
107216,Zacorian,M,15,,1,0
107217,Zacory,M,66,,2,0
107218,Zada,F,2929,,3,0
107219,Zadah,F,7,,3,0
107220,Zadan,M,27,,3,0
107221,Zadarius,M,36,,1,0
107222,Zadaya,F,63,,1,0
107223,Zaddie,F,11,,2,0
107224,Zade,F,22,,3,0
107225,Zade,M,1139,,3,0
107226,Zadee,F,17,,2,0
107227,Zaden,M,1910,,3,0
107228,Zadey,F,5,,2,0
107229,Zadi,F,11,,3,0
107230,Zadia,F,92,,2,0
107231,Zadian,M,22,,2,0
107232,Zadie,F,2720,,2,0
107233,Zadiel,M,61,,2,0
107234,Zadien,M,33,,2,0
107235,Zadin,M,88,,3,0
107236,Zadkiel,M,190,,2,0
107237,Zadok,M,354,,3,0
107238,Zadon,M,10,,3,0
107239,Zadquiel,M,30,,1,0
107240,Zadrian,M,285,,2,0
107241,Zadrien,M,11,,2,0
107242,Zady,F,24,,3,0
107243,Zadyn,M,290,,3,0
107244,Zae,M,84,,3,0
107245,Zaeda,F,113,,2,0
107246,Zaedan,M,5,,2,0
107247,Zaeden,M,361,,2,0
107248,Zaedin,M,34,,2,0
107249,Zaedon,M,26,,2,0
107250,Zaedyn,F,5,,2,0
107251,Zaedyn,M,482,,2,0
107252,Zaeed,M,5,,2,0
107253,Zaeem,M,221,,2,0
107254,Zael,M,182,,3,0
107255,Zaela,F,88,,2,0
107256,Zaelah,F,27,,2,0
107257,Zaelee,F,51,,1,0
107258,Zaeleigh,F,50,,1,0
107259,Zaelen,M,30,,2,0
107260,Zaeley,F,5,,1,0
107261,Zaeli,F,6,,2,0
107262,Zaelia,F,19,,1,0
107263,Zaelie,F,5,,1,0
107264,Zaelin,M,14,,2,0
107265,Zaelon,M,7,,2,0
107266,Zaely,F,16,,2,0
107267,Zaelyn,F,199,,2,0
107268,Zaelyn,M,221,,2,0
107269,Zaelynn,F,286,,2,0
107270,Zaelynn,M,6,,2,0
107271,Zaen,M,6,,3,0
107272,Zaena,F,15,,2,0
107273,Zaequan,M,34,,1,0
107274,Zaeveon,M,17,,1,0
107275,Zaevian,M,16,,1,0
107276,Zaevion,M,242,,1,0
107277,Zaevon,M,5,,2,0
107278,Zaevyn,M,6,,2,0
107279,Zaeya,F,5,,1,0
107280,Zafar,M,98,,3,0
107281,Zafeer,M,5,,2,0
107282,Zafer,M,5,,3,0
107283,Zafina,F,23,,2,0
107284,Zafir,M,217,,3,0
107285,Zafira,F,72,,2,0
107286,Zafirah,F,161,,2,0
107287,Zafiro,F,62,,2,0
107288,Zafreen,F,15,,2,0
107289,Zagan,M,18,,3,0
107290,Zage,M,6,,3,0
107291,Zaha,F,17,,3,0
107292,Zahair,M,22,,2,0
107293,Zahaira,F,47,,1,0
107294,Zahan,M,11,,3,0
107295,Zahar,M,41,,3,0
107296,Zahara,F,2323,,2,0
107297,Zaharah,F,102,,2,0
107298,Zahari,F,128,,2,0
107299,Zahari,M,83,,2,0
107300,Zaharia,F,49,,1,0
107301,Zaharra,F,54,,2,0
107302,Zahava,F,604,,2,0
107303,Zahavah,F,6,,2,0
107304,Zahavi,M,11,,2,0
107305,Zahcary,M,5,,2,0
107306,Zaheem,M,41,,2,0
107307,Zaheen,M,10,,2,0
107308,Zaheer,M,196,,2,0
107309,Zaheim,M,11,,2,0
107310,Zaheir,M,12,,2,0
107311,Zaher,M,10,,3,0
107312,Zahi,M,76,,3,0
107313,Zahia,F,30,,2,0
107314,Zahian,M,6,,2,0
107315,Zahid,M,770,,3,0
107316,Zahida,F,10,,2,0
107317,Zahidah,F,5,,2,0
107318,Zahiem,M,15,,2,0
107319,Zahier,M,24,,2,0
107320,Zahin,M,21,,3,0
107321,Zahir,F,7,,3,0
107322,Zahir,M,2679,,3,0
107323,Zahira,F,958,,2,0
107324,Zahirah,F,260,,2,0
107325,Zahire,M,6,,2,0
107326,Zahiya,F,16,,1,0
107327,Zahiyah,F,15,,1,0
107328,Zahkai,M,49,,2,0
107329,Zahkari,M,12,,2,0
107330,Zahkee,M,5,,2,0
107331,Zahkeem,M,10,,2,0
107332,Zahki,M,93,,3,0
107333,Zahkir,M,6,,3,0
107334,Zahlee,F,7,,2,0
107335,Zahli,F,5,,3,0
107336,Zahlia,F,23,,2,0
107337,Zahmari,F,5,,2,0
107338,Zahmari,M,30,,2,0
107339,Zahmaria,F,5,,1,0
107340,Zahmere,M,11,,2,0
107341,Zahmier,M,6,,2,0
107342,Zahmir,M,367,,3,0
107343,Zahmira,F,6,,2,0
107344,Zahmire,M,5,,2,0
107345,Zahmiya,F,5,,1,0
107346,Zahmya,F,21,,2,0
107347,Zahn,M,28,,4,0
107348,Zahna,F,19,,3,0
107349,Zahnae,F,6,,2,0
107350,Zahnia,F,5,,2,0
107351,Zahniah,F,12,,2,0
107352,Zahniya,F,81,,1,0
107353,Zahniyah,F,53,,1,0
107354,Zahnya,F,20,,2,0
107355,Zahra,F,5814,,3,0
107356,Zahraa,F,868,,2,0
107357,Zahrah,F,294,,3,0
107358,Zahran,M,29,,3,0
107359,Zahrea,F,10,,2,0
107360,Zahri,F,5,,3,0
107361,Zahria,F,871,,2,0
107362,Zahriah,F,85,,2,0
107363,Zahriya,F,49,,1,0
107364,Zahriyah,F,70,,1,0
107365,Zahro,F,10,,3,0
107366,Zahrya,F,25,,2,0
107367,Zahvia,F,7,,2,0
107368,Zahyan,M,11,,2,0
107369,Zahyir,M,16,,2,0
107370,Zahyr,M,10,,3,0
107371,Zahyra,F,47,,2,0
107372,Zahyrah,F,5,,2,0
107373,Zai,F,39,,3,0
107374,Zai,M,86,,3,0
107375,Zaia,F,154,,2,0
107376,Zaiah,F,128,,2,0
107377,Zaiah,M,86,,2,0
107378,Zaiana,F,5,,1,0
107379,Zaid,M,4633,,3,0
107380,Zaida,F,3376,,2,0
107381,Zaidah,F,28,,2,0
107382,Zaidan,M,309,,2,0
107383,Zaide,F,100,,2,0
107384,Zaide,M,145,,2,0
107385,Zaidee,F,309,,1,0
107386,Zaiden,F,44,,2,0
107387,Zaiden,M,7564,,2,0
107388,Zaidenn,M,10,,2,0
107389,Zaidin,M,82,,2,0
107390,Zaidon,M,46,,2,0
107391,Zaidy,F,97,,2,0
107392,Zaidyn,F,31,,2,0
107393,Zaidyn,M,974,,2,0
107394,Zaier,M,18,,2,0
107395,Zaiiden,M,5,,1,0
107396,Zaila,F,447,,2,0
107397,Zailah,F,120,,2,0
107398,Zailan,M,7,,2,0
107399,Zailee,F,251,,1,0
107400,Zaileigh,F,53,,1,0
107401,Zailen,M,100,,2,0
107402,Zailey,F,728,,1,0
107403,Zailie,F,5,,1,0
107404,Zailin,M,5,,2,0
107405,Zailon,M,5,,2,0
107406,Zaily,F,55,,2,0
107407,Zailyn,F,208,,2,0
107408,Zailyn,M,105,,2,0
107409,Zailynn,F,193,,2,0
107410,Zaim,M,130,,3,0
107411,Zaima,F,54,,2,0
107412,Zaimah,F,5,,2,0
107413,Zaimar,M,5,,2,0
107414,Zain,F,240,,3,0
107415,Zain,M,6307,,3,0
107416,Zaina,F,2146,,2,0
107417,Zainab,F,5219,,2,0
107418,Zainah,F,191,,2,0
107419,Zainaldeen,M,6,,0,0
107420,Zainb,F,5,,3,0
107421,Zaine,F,16,,2,0
107422,Zaine,M,1502,,2,0
107423,Zaineb,F,244,,2,0
107424,Zainub,F,40,,2,0
107425,Zaion,M,75,,2,0
107426,Zaionna,F,10,,1,0
107427,Zair,M,407,,3,0
107428,Zaira,F,3683,,2,0
107429,Zairah,F,194,,2,0
107430,Zaire,F,1330,,2,0
107431,Zaire,M,5331,,2,0
107432,Zairia,F,13,,1,0
107433,Zairy,F,11,,2,0
107434,Zaisha,F,6,,2,0
107435,Zaith,M,29,,3,0
107436,Zaiven,M,23,,2,0
107437,Zaiveon,M,12,,1,0
107438,Zaivian,M,5,,1,0
107439,Zaivier,M,5,,1,0
107440,Zaivion,M,87,,1,0
107441,Zaiya,F,318,,1,0
107442,Zaiyah,F,105,,1,0
107443,Zaiyan,M,21,,1,0
107444,Zaiyanna,F,5,,0,0
107445,Zaiyden,M,75,,1,0
107446,Zaiyon,M,12,,1,0
107447,Zak,M,1426,,4,0
107448,Zakai,F,5,,2,0
107449,Zakai,M,1449,,2,0
107450,Zakaiden,M,5,,1,0
107451,Zakaira,F,6,,1,0
107452,Zakaiya,F,72,,0,0
107453,Zakaiyah,F,12,,0,0
107454,Zakar,M,62,,3,0
107455,Zakara,F,87,,2,0
107456,Zakarah,F,6,,2,0
107457,Zakaree,M,63,,1,0
107458,Zakarey,M,5,,1,0
107459,Zakari,F,171,,2,0
107460,Zakari,M,1172,,2,0
107461,Zakaria,F,401,,1,0
107462,Zakaria,M,2123,,1,0
107463,Zakariah,F,76,,1,0
107464,Zakariah,M,702,,1,0
107465,Zakarian,M,10,,1,0
107466,Zakarias,M,41,,1,0
107467,Zakarie,M,155,,1,0
107468,Zakariya,F,47,,0,0
107469,Zakariya,M,1511,,0,0
107470,Zakariyah,F,19,,0,0
107471,Zakariyah,M,97,,0,0
107472,Zakariye,M,168,,0,0
107473,Zakariyya,M,194,,-1,0
107474,Zakarri,M,17,,2,0
107475,Zakary,M,5409,,2,0
107476,Zakarya,M,47,,1,0
107477,Zakaryah,M,12,,1,0
107478,Zakaya,F,60,,1,0
107479,Zakayah,F,6,,1,0
107480,Zakayden,M,5,,1,0
107481,Zakayla,F,366,,1,0
107482,Zakaylah,F,6,,1,0
107483,Zake,M,5,,3,0
107484,Zakee,M,556,,2,0
107485,Zakeea,F,9,,1,0
107486,Zakeem,M,15,,2,0
107487,Zakeia,F,9,,1,0
107488,Zakera,F,21,,2,0
107489,Zakeri,M,6,,2,0
107490,Zakeria,F,213,,1,0
107491,Zakeria,M,5,,1,0
107492,Zakeriah,M,6,,1,0
107493,Zakerria,F,10,,1,0
107494,Zakery,M,1342,,2,0
107495,Zakeya,F,178,,1,0
107496,Zakeyah,F,5,,1,0
107497,Zakeyia,F,5,,0,0
107498,Zakhai,M,61,,2,0
107499,Zakhar,M,24,,3,0
107500,Zakhari,F,10,,2,0
107501,Zakhari,M,122,,2,0
107502,Zakharia,F,15,,1,0
107503,Zakhary,M,31,,2,0
107504,Zakhi,M,294,,3,0
107505,Zakhia,F,203,,2,0
107506,Zakhiya,F,5,,1,0
107507,Zakhya,F,12,,2,0
107508,Zaki,M,1145,,3,0
107509,Zakia,F,1637,,2,0
107510,Zakia,M,16,,2,0
107511,Zakiah,F,381,,2,0
107512,Zakiah,M,144,,2,0
107513,Zakiel,M,5,,2,0
107514,Zakir,M,460,,3,0
107515,Zakira,F,410,,2,0
107516,Zakirah,F,209,,2,0
107517,Zakiria,F,7,,1,0
107518,Zakiya,F,3067,,1,0
107519,Zakiyah,F,1681,,1,0
